from_postcode,nlvo_ivt_added_utility,nlvo_ivt_mean_mrs,nlvo_ivt_mrs_less_equal_2,nlvo_ivt_mrs_shift,nlvo_ivt_added_mrs_less_equal_2,lvo_ivt_added_utility,lvo_ivt_mean_mrs,lvo_ivt_mrs_less_equal_2,lvo_ivt_mrs_shift,lvo_ivt_added_mrs_less_equal_2,lvo_ivt_mt_added_utility,lvo_ivt_mt_mean_mrs,lvo_ivt_mt_mrs_less_equal_2,lvo_ivt_mt_mrs_shift,lvo_ivt_mt_added_mrs_less_equal_2,lvo_mt_added_utility,lvo_mt_mean_mrs,lvo_mt_mrs_less_equal_2,lvo_mt_mrs_shift,lvo_mt_added_mrs_less_equal_2
N00004056,0.09283,1.77511,0.68015,-0.50489,0.10015,0.04288,3.43291,0.31212,-0.20709,0.04712,0.05981,3.3593,0.32803,-0.2807,0.06303,0.05981,3.3593,0.32803,-0.2807,0.06303
N00004057,0.09479,1.76393,0.68229,-0.51607,0.10229,0.04413,3.42617,0.31343,-0.21383,0.04843,0.0624,3.34593,0.3307,-0.29407,0.0657,0.0624,3.34593,0.3307,-0.29407,0.0657
N00004058,0.0938,1.76953,0.68122,-0.51047,0.10122,0.0435,3.42955,0.31277,-0.21045,0.04777,0.0611,3.35265,0.32936,-0.28735,0.06436,0.0611,3.35265,0.32936,-0.28735,0.06436
N00004059,0.0938,1.76953,0.68122,-0.51047,0.10122,0.0435,3.42955,0.31277,-0.21045,0.04777,0.0611,3.35265,0.32936,-0.28735,0.06436,0.0611,3.35265,0.32936,-0.28735,0.06436
N00004060,0.09332,1.77232,0.68068,-0.50768,0.10068,0.04319,3.43123,0.31244,-0.20877,0.04744,0.06045,3.35598,0.32869,-0.28402,0.06369,0.06045,3.35598,0.32869,-0.28402,0.06369
N00004061,0.09283,1.77511,0.68015,-0.50489,0.10015,0.04288,3.43291,0.31212,-0.20709,0.04712,0.05981,3.3593,0.32803,-0.2807,0.06303,0.05981,3.3593,0.32803,-0.2807,0.06303
N00004062,0.09429,1.76674,0.68175,-0.51326,0.10175,0.04381,3.42786,0.3131,-0.21214,0.0481,0.06175,3.3493,0.33003,-0.2907,0.06503,0.06175,3.3493,0.33003,-0.2907,0.06503
N00004063,0.0938,1.76953,0.68122,-0.51047,0.10122,0.0435,3.42955,0.31277,-0.21045,0.04777,0.0611,3.35265,0.32936,-0.28735,0.06436,0.0611,3.35265,0.32936,-0.28735,0.06436
N00004064,0.0938,1.76953,0.68122,-0.51047,0.10122,0.0435,3.42955,0.31277,-0.21045,0.04777,0.0611,3.35265,0.32936,-0.28735,0.06436,0.0611,3.35265,0.32936,-0.28735,0.06436
N00004065,0.09234,1.77788,0.67962,-0.50212,0.09962,0.04258,3.43457,0.31179,-0.20543,0.04679,0.05917,3.36261,0.32737,-0.27739,0.06237,0.05917,3.36261,0.32737,-0.27739,0.06237
N00004066,0.09234,1.77788,0.67962,-0.50212,0.09962,0.04258,3.43457,0.31179,-0.20543,0.04679,0.05917,3.36261,0.32737,-0.27739,0.06237,0.05917,3.36261,0.32737,-0.27739,0.06237
N00004067,0.09234,1.77788,0.67962,-0.50212,0.09962,0.04258,3.43457,0.31179,-0.20543,0.04679,0.05917,3.36261,0.32737,-0.27739,0.06237,0.05917,3.36261,0.32737,-0.27739,0.06237
N00004068,0.09234,1.77788,0.67962,-0.50212,0.09962,0.04258,3.43457,0.31179,-0.20543,0.04679,0.05917,3.36261,0.32737,-0.27739,0.06237,0.05917,3.36261,0.32737,-0.27739,0.06237
N00004069,0.09234,1.77788,0.67962,-0.50212,0.09962,0.04258,3.43457,0.31179,-0.20543,0.04679,0.05917,3.36261,0.32737,-0.27739,0.06237,0.05917,3.36261,0.32737,-0.27739,0.06237
N00004070,0.09234,1.77788,0.67962,-0.50212,0.09962,0.04258,3.43457,0.31179,-0.20543,0.04679,0.05917,3.36261,0.32737,-0.27739,0.06237,0.05917,3.36261,0.32737,-0.27739,0.06237
N00004071,0.09234,1.77788,0.67962,-0.50212,0.09962,0.04258,3.43457,0.31179,-0.20543,0.04679,0.05917,3.36261,0.32737,-0.27739,0.06237,0.05917,3.36261,0.32737,-0.27739,0.06237
N00004072,0.09186,1.78065,0.67909,-0.49935,0.09909,0.04227,3.43623,0.31147,-0.20377,0.04647,0.05853,3.3659,0.32671,-0.2741,0.06171,0.05853,3.3659,0.32671,-0.2741,0.06171
N00004073,0.09234,1.77788,0.67962,-0.50212,0.09962,0.04258,3.43457,0.31179,-0.20543,0.04679,0.05917,3.36261,0.32737,-0.27739,0.06237,0.05917,3.36261,0.32737,-0.27739,0.06237
N00004074,0.09186,1.78065,0.67909,-0.49935,0.09909,0.04227,3.43623,0.31147,-0.20377,0.04647,0.05853,3.3659,0.32671,-0.2741,0.06171,0.05853,3.3659,0.32671,-0.2741,0.06171
N00004075,0.09332,1.77232,0.68068,-0.50768,0.10068,0.04319,3.43123,0.31244,-0.20877,0.04744,0.06045,3.35598,0.32869,-0.28402,0.06369,0.06045,3.35598,0.32869,-0.28402,0.06369
N00004076,0.09332,1.77232,0.68068,-0.50768,0.10068,0.04319,3.43123,0.31244,-0.20877,0.04744,0.06045,3.35598,0.32869,-0.28402,0.06369,0.06045,3.35598,0.32869,-0.28402,0.06369
N00004077,0.09332,1.77232,0.68068,-0.50768,0.10068,0.04319,3.43123,0.31244,-0.20877,0.04744,0.06045,3.35598,0.32869,-0.28402,0.06369,0.06045,3.35598,0.32869,-0.28402,0.06369
N00004078,0.09332,1.77232,0.68068,-0.50768,0.10068,0.04319,3.43123,0.31244,-0.20877,0.04744,0.06045,3.35598,0.32869,-0.28402,0.06369,0.06045,3.35598,0.32869,-0.28402,0.06369
N00004079,0.0938,1.76953,0.68122,-0.51047,0.10122,0.0435,3.42955,0.31277,-0.21045,0.04777,0.0611,3.35265,0.32936,-0.28735,0.06436,0.0611,3.35265,0.32936,-0.28735,0.06436
N00004080,0.09332,1.77232,0.68068,-0.50768,0.10068,0.04319,3.43123,0.31244,-0.20877,0.04744,0.06045,3.35598,0.32869,-0.28402,0.06369,0.06045,3.35598,0.32869,-0.28402,0.06369
N00004081,0.09332,1.77232,0.68068,-0.50768,0.10068,0.04319,3.43123,0.31244,-0.20877,0.04744,0.06045,3.35598,0.32869,-0.28402,0.06369,0.06045,3.35598,0.32869,-0.28402,0.06369
N00004082,0.09332,1.77232,0.68068,-0.50768,0.10068,0.04319,3.43123,0.31244,-0.20877,0.04744,0.06045,3.35598,0.32869,-0.28402,0.06369,0.06045,3.35598,0.32869,-0.28402,0.06369
N00004083,0.09332,1.77232,0.68068,-0.50768,0.10068,0.04319,3.43123,0.31244,-0.20877,0.04744,0.06045,3.35598,0.32869,-0.28402,0.06369,0.06045,3.35598,0.32869,-0.28402,0.06369
N00004084,0.09089,1.78616,0.67803,-0.49384,0.09803,0.04166,3.43953,0.31083,-0.20047,0.04583,0.05726,3.37245,0.3254,-0.26755,0.0604,0.05726,3.37245,0.3254,-0.26755,0.0604
N00004085,0.09137,1.78341,0.67856,-0.49659,0.09856,0.04196,3.43789,0.31115,-0.20211,0.04615,0.05789,3.36918,0.32605,-0.27082,0.06105,0.05789,3.36918,0.32605,-0.27082,0.06105
N00004086,0.09137,1.78341,0.67856,-0.49659,0.09856,0.04196,3.43789,0.31115,-0.20211,0.04615,0.05789,3.36918,0.32605,-0.27082,0.06105,0.05789,3.36918,0.32605,-0.27082,0.06105
N00004087,0.09137,1.78341,0.67856,-0.49659,0.09856,0.04196,3.43789,0.31115,-0.20211,0.04615,0.05789,3.36918,0.32605,-0.27082,0.06105,0.05789,3.36918,0.32605,-0.27082,0.06105
N00004088,0.09137,1.78341,0.67856,-0.49659,0.09856,0.04196,3.43789,0.31115,-0.20211,0.04615,0.05789,3.36918,0.32605,-0.27082,0.06105,0.05789,3.36918,0.32605,-0.27082,0.06105
N00004089,0.09186,1.78065,0.67909,-0.49935,0.09909,0.04227,3.43623,0.31147,-0.20377,0.04647,0.05853,3.3659,0.32671,-0.2741,0.06171,0.05853,3.3659,0.32671,-0.2741,0.06171
N00004090,0.09089,1.78616,0.67803,-0.49384,0.09803,0.04166,3.43953,0.31083,-0.20047,0.04583,0.05726,3.37245,0.3254,-0.26755,0.0604,0.05726,3.37245,0.3254,-0.26755,0.0604
N00004091,0.09186,1.78065,0.67909,-0.49935,0.09909,0.04227,3.43623,0.31147,-0.20377,0.04647,0.05853,3.3659,0.32671,-0.2741,0.06171,0.05853,3.3659,0.32671,-0.2741,0.06171
N00004092,0.09234,1.77788,0.67962,-0.50212,0.09962,0.04258,3.43457,0.31179,-0.20543,0.04679,0.05917,3.36261,0.32737,-0.27739,0.06237,0.05917,3.36261,0.32737,-0.27739,0.06237
N00004093,0.09234,1.77788,0.67962,-0.50212,0.09962,0.04258,3.43457,0.31179,-0.20543,0.04679,0.05917,3.36261,0.32737,-0.27739,0.06237,0.05917,3.36261,0.32737,-0.27739,0.06237
N00004094,0.09234,1.77788,0.67962,-0.50212,0.09962,0.04258,3.43457,0.31179,-0.20543,0.04679,0.05917,3.36261,0.32737,-0.27739,0.06237,0.05917,3.36261,0.32737,-0.27739,0.06237
N00004095,0.09234,1.77788,0.67962,-0.50212,0.09962,0.04258,3.43457,0.31179,-0.20543,0.04679,0.05917,3.36261,0.32737,-0.27739,0.06237,0.05917,3.36261,0.32737,-0.27739,0.06237
N00004096,0.09186,1.78065,0.67909,-0.49935,0.09909,0.04227,3.43623,0.31147,-0.20377,0.04647,0.05853,3.3659,0.32671,-0.2741,0.06171,0.05853,3.3659,0.32671,-0.2741,0.06171
N00004097,0.09186,1.78065,0.67909,-0.49935,0.09909,0.04227,3.43623,0.31147,-0.20377,0.04647,0.05853,3.3659,0.32671,-0.2741,0.06171,0.05853,3.3659,0.32671,-0.2741,0.06171
N00004098,0.09186,1.78065,0.67909,-0.49935,0.09909,0.04227,3.43623,0.31147,-0.20377,0.04647,0.05853,3.3659,0.32671,-0.2741,0.06171,0.05853,3.3659,0.32671,-0.2741,0.06171
N00004099,0.09234,1.77788,0.67962,-0.50212,0.09962,0.04258,3.43457,0.31179,-0.20543,0.04679,0.05917,3.36261,0.32737,-0.27739,0.06237,0.05917,3.36261,0.32737,-0.27739,0.06237
N00004100,0.09234,1.77788,0.67962,-0.50212,0.09962,0.04258,3.43457,0.31179,-0.20543,0.04679,0.05917,3.36261,0.32737,-0.27739,0.06237,0.05917,3.36261,0.32737,-0.27739,0.06237
N00004101,0.09234,1.77788,0.67962,-0.50212,0.09962,0.04258,3.43457,0.31179,-0.20543,0.04679,0.05917,3.36261,0.32737,-0.27739,0.06237,0.05917,3.36261,0.32737,-0.27739,0.06237
N00004102,0.09234,1.77788,0.67962,-0.50212,0.09962,0.04258,3.43457,0.31179,-0.20543,0.04679,0.05917,3.36261,0.32737,-0.27739,0.06237,0.05917,3.36261,0.32737,-0.27739,0.06237
N00004103,0.09234,1.77788,0.67962,-0.50212,0.09962,0.04258,3.43457,0.31179,-0.20543,0.04679,0.05917,3.36261,0.32737,-0.27739,0.06237,0.05917,3.36261,0.32737,-0.27739,0.06237
N00004104,0.09186,1.78065,0.67909,-0.49935,0.09909,0.04227,3.43623,0.31147,-0.20377,0.04647,0.05853,3.3659,0.32671,-0.2741,0.06171,0.05853,3.3659,0.32671,-0.2741,0.06171
N00004105,0.09186,1.78065,0.67909,-0.49935,0.09909,0.04227,3.43623,0.31147,-0.20377,0.04647,0.05853,3.3659,0.32671,-0.2741,0.06171,0.05853,3.3659,0.32671,-0.2741,0.06171
N00004106,0.09186,1.78065,0.67909,-0.49935,0.09909,0.04227,3.43623,0.31147,-0.20377,0.04647,0.05853,3.3659,0.32671,-0.2741,0.06171,0.05853,3.3659,0.32671,-0.2741,0.06171
N00004107,0.09234,1.77788,0.67962,-0.50212,0.09962,0.04258,3.43457,0.31179,-0.20543,0.04679,0.05917,3.36261,0.32737,-0.27739,0.06237,0.05917,3.36261,0.32737,-0.27739,0.06237
N00004108,0.09234,1.77788,0.67962,-0.50212,0.09962,0.04258,3.43457,0.31179,-0.20543,0.04679,0.05917,3.36261,0.32737,-0.27739,0.06237,0.05917,3.36261,0.32737,-0.27739,0.06237
N00004109,0.09186,1.78065,0.67909,-0.49935,0.09909,0.04227,3.43623,0.31147,-0.20377,0.04647,0.05853,3.3659,0.32671,-0.2741,0.06171,0.05853,3.3659,0.32671,-0.2741,0.06171
N00004110,0.08233,1.83476,0.66869,-0.44524,0.08869,0.03634,3.46825,0.30523,-0.17175,0.04023,0.04618,3.42942,0.31405,-0.21058,0.04905,0.04618,3.42942,0.31405,-0.21058,0.04905
N00004111,0.08289,1.83155,0.6693,-0.44845,0.0893,0.03669,3.46638,0.3056,-0.17362,0.0406,0.04691,3.4257,0.31479,-0.2143,0.04979,0.04691,3.4257,0.31479,-0.2143,0.04979
N00004112,0.08233,1.83476,0.66869,-0.44524,0.08869,0.03634,3.46825,0.30523,-0.17175,0.04023,0.04618,3.42942,0.31405,-0.21058,0.04905,0.04618,3.42942,0.31405,-0.21058,0.04905
N00004113,0.08233,1.83476,0.66869,-0.44524,0.08869,0.03634,3.46825,0.30523,-0.17175,0.04023,0.04618,3.42942,0.31405,-0.21058,0.04905,0.04618,3.42942,0.31405,-0.21058,0.04905
N00004114,0.08346,1.82835,0.66992,-0.45165,0.08992,0.03704,3.4645,0.30596,-0.1755,0.04096,0.04763,3.42198,0.31553,-0.21802,0.05053,0.04763,3.42198,0.31553,-0.21802,0.05053
N00004115,0.08289,1.83155,0.6693,-0.44845,0.0893,0.03669,3.46638,0.3056,-0.17362,0.0406,0.04691,3.4257,0.31479,-0.2143,0.04979,0.04691,3.4257,0.31479,-0.2143,0.04979
N00004116,0.08289,1.83155,0.6693,-0.44845,0.0893,0.03669,3.46638,0.3056,-0.17362,0.0406,0.04691,3.4257,0.31479,-0.2143,0.04979,0.04691,3.4257,0.31479,-0.2143,0.04979
N00004117,0.08346,1.82835,0.66992,-0.45165,0.08992,0.03704,3.4645,0.30596,-0.1755,0.04096,0.04763,3.42198,0.31553,-0.21802,0.05053,0.04763,3.42198,0.31553,-0.21802,0.05053
N00004118,0.08346,1.82835,0.66992,-0.45165,0.08992,0.03704,3.4645,0.30596,-0.1755,0.04096,0.04763,3.42198,0.31553,-0.21802,0.05053,0.04763,3.42198,0.31553,-0.21802,0.05053
N00004119,0.08402,1.82515,0.67054,-0.45485,0.09054,0.03739,3.46263,0.30633,-0.17737,0.04133,0.04835,3.41826,0.31627,-0.22174,0.05127,0.04835,3.41826,0.31627,-0.22174,0.05127
N00004120,0.08402,1.82515,0.67054,-0.45485,0.09054,0.03739,3.46263,0.30633,-0.17737,0.04133,0.04835,3.41826,0.31627,-0.22174,0.05127,0.04835,3.41826,0.31627,-0.22174,0.05127
N00004121,0.08346,1.82835,0.66992,-0.45165,0.08992,0.03704,3.4645,0.30596,-0.1755,0.04096,0.04763,3.42198,0.31553,-0.21802,0.05053,0.04763,3.42198,0.31553,-0.21802,0.05053
N00004122,0.08346,1.82835,0.66992,-0.45165,0.08992,0.03704,3.4645,0.30596,-0.1755,0.04096,0.04763,3.42198,0.31553,-0.21802,0.05053,0.04763,3.42198,0.31553,-0.21802,0.05053
N00004123,0.08459,1.82195,0.67115,-0.45805,0.09115,0.03773,3.46075,0.3067,-0.17925,0.0417,0.04908,3.41454,0.31701,-0.22546,0.05201,0.04908,3.41454,0.31701,-0.22546,0.05201
N00004124,0.08402,1.82515,0.67054,-0.45485,0.09054,0.03739,3.46263,0.30633,-0.17737,0.04133,0.04835,3.41826,0.31627,-0.22174,0.05127,0.04835,3.41826,0.31627,-0.22174,0.05127
N00004125,0.08402,1.82515,0.67054,-0.45485,0.09054,0.03739,3.46263,0.30633,-0.17737,0.04133,0.04835,3.41826,0.31627,-0.22174,0.05127,0.04835,3.41826,0.31627,-0.22174,0.05127
N00004126,0.08346,1.82835,0.66992,-0.45165,0.08992,0.03704,3.4645,0.30596,-0.1755,0.04096,0.04763,3.42198,0.31553,-0.21802,0.05053,0.04763,3.42198,0.31553,-0.21802,0.05053
N00004127,0.08402,1.82515,0.67054,-0.45485,0.09054,0.03739,3.46263,0.30633,-0.17737,0.04133,0.04835,3.41826,0.31627,-0.22174,0.05127,0.04835,3.41826,0.31627,-0.22174,0.05127
N00004128,0.08402,1.82515,0.67054,-0.45485,0.09054,0.03739,3.46263,0.30633,-0.17737,0.04133,0.04835,3.41826,0.31627,-0.22174,0.05127,0.04835,3.41826,0.31627,-0.22174,0.05127
N00004129,0.08346,1.82835,0.66992,-0.45165,0.08992,0.03704,3.4645,0.30596,-0.1755,0.04096,0.04763,3.42198,0.31553,-0.21802,0.05053,0.04763,3.42198,0.31553,-0.21802,0.05053
N00004130,0.08402,1.82515,0.67054,-0.45485,0.09054,0.03739,3.46263,0.30633,-0.17737,0.04133,0.04835,3.41826,0.31627,-0.22174,0.05127,0.04835,3.41826,0.31627,-0.22174,0.05127
N00004131,0.08346,1.82835,0.66992,-0.45165,0.08992,0.03704,3.4645,0.30596,-0.1755,0.04096,0.04763,3.42198,0.31553,-0.21802,0.05053,0.04763,3.42198,0.31553,-0.21802,0.05053
N00004132,0.08346,1.82835,0.66992,-0.45165,0.08992,0.03704,3.4645,0.30596,-0.1755,0.04096,0.04763,3.42198,0.31553,-0.21802,0.05053,0.04763,3.42198,0.31553,-0.21802,0.05053
N00004133,0.08346,1.82835,0.66992,-0.45165,0.08992,0.03704,3.4645,0.30596,-0.1755,0.04096,0.04763,3.42198,0.31553,-0.21802,0.05053,0.04763,3.42198,0.31553,-0.21802,0.05053
N00004134,0.08346,1.82835,0.66992,-0.45165,0.08992,0.03704,3.4645,0.30596,-0.1755,0.04096,0.04763,3.42198,0.31553,-0.21802,0.05053,0.04763,3.42198,0.31553,-0.21802,0.05053
N00004135,0.08289,1.83155,0.6693,-0.44845,0.0893,0.03669,3.46638,0.3056,-0.17362,0.0406,0.04691,3.4257,0.31479,-0.2143,0.04979,0.04691,3.4257,0.31479,-0.2143,0.04979
N00004136,0.08289,1.83155,0.6693,-0.44845,0.0893,0.03669,3.46638,0.3056,-0.17362,0.0406,0.04691,3.4257,0.31479,-0.2143,0.04979,0.04691,3.4257,0.31479,-0.2143,0.04979
N00004137,0.08289,1.83155,0.6693,-0.44845,0.0893,0.03669,3.46638,0.3056,-0.17362,0.0406,0.04691,3.4257,0.31479,-0.2143,0.04979,0.04691,3.4257,0.31479,-0.2143,0.04979
N00004138,0.08289,1.83155,0.6693,-0.44845,0.0893,0.03669,3.46638,0.3056,-0.17362,0.0406,0.04691,3.4257,0.31479,-0.2143,0.04979,0.04691,3.4257,0.31479,-0.2143,0.04979
N00004139,0.08402,1.82515,0.67054,-0.45485,0.09054,0.03739,3.46263,0.30633,-0.17737,0.04133,0.04835,3.41826,0.31627,-0.22174,0.05127,0.04835,3.41826,0.31627,-0.22174,0.05127
N00004140,0.08346,1.82835,0.66992,-0.45165,0.08992,0.03704,3.4645,0.30596,-0.1755,0.04096,0.04763,3.42198,0.31553,-0.21802,0.05053,0.04763,3.42198,0.31553,-0.21802,0.05053
N00004141,0.08346,1.82835,0.66992,-0.45165,0.08992,0.03704,3.4645,0.30596,-0.1755,0.04096,0.04763,3.42198,0.31553,-0.21802,0.05053,0.04763,3.42198,0.31553,-0.21802,0.05053
N00004142,0.08402,1.82515,0.67054,-0.45485,0.09054,0.03739,3.46263,0.30633,-0.17737,0.04133,0.04835,3.41826,0.31627,-0.22174,0.05127,0.04835,3.41826,0.31627,-0.22174,0.05127
N00004143,0.08346,1.82835,0.66992,-0.45165,0.08992,0.03704,3.4645,0.30596,-0.1755,0.04096,0.04763,3.42198,0.31553,-0.21802,0.05053,0.04763,3.42198,0.31553,-0.21802,0.05053
N00004144,0.08346,1.82835,0.66992,-0.45165,0.08992,0.03704,3.4645,0.30596,-0.1755,0.04096,0.04763,3.42198,0.31553,-0.21802,0.05053,0.04763,3.42198,0.31553,-0.21802,0.05053
N00004145,0.08346,1.82835,0.66992,-0.45165,0.08992,0.03704,3.4645,0.30596,-0.1755,0.04096,0.04763,3.42198,0.31553,-0.21802,0.05053,0.04763,3.42198,0.31553,-0.21802,0.05053
N00004146,0.08346,1.82835,0.66992,-0.45165,0.08992,0.03704,3.4645,0.30596,-0.1755,0.04096,0.04763,3.42198,0.31553,-0.21802,0.05053,0.04763,3.42198,0.31553,-0.21802,0.05053
N00004147,0.08346,1.82835,0.66992,-0.45165,0.08992,0.03704,3.4645,0.30596,-0.1755,0.04096,0.04763,3.42198,0.31553,-0.21802,0.05053,0.04763,3.42198,0.31553,-0.21802,0.05053
N00004148,0.08459,1.82195,0.67115,-0.45805,0.09115,0.03773,3.46075,0.3067,-0.17925,0.0417,0.04908,3.41454,0.31701,-0.22546,0.05201,0.04908,3.41454,0.31701,-0.22546,0.05201
N00004149,0.08459,1.82195,0.67115,-0.45805,0.09115,0.03773,3.46075,0.3067,-0.17925,0.0417,0.04908,3.41454,0.31701,-0.22546,0.05201,0.04908,3.41454,0.31701,-0.22546,0.05201
N00004150,0.08459,1.82195,0.67115,-0.45805,0.09115,0.03773,3.46075,0.3067,-0.17925,0.0417,0.04908,3.41454,0.31701,-0.22546,0.05201,0.04908,3.41454,0.31701,-0.22546,0.05201
N00004151,0.08402,1.82515,0.67054,-0.45485,0.09054,0.03739,3.46263,0.30633,-0.17737,0.04133,0.04835,3.41826,0.31627,-0.22174,0.05127,0.04835,3.41826,0.31627,-0.22174,0.05127
N00004152,0.08402,1.82515,0.67054,-0.45485,0.09054,0.03739,3.46263,0.30633,-0.17737,0.04133,0.04835,3.41826,0.31627,-0.22174,0.05127,0.04835,3.41826,0.31627,-0.22174,0.05127
N00004153,0.08402,1.82515,0.67054,-0.45485,0.09054,0.03739,3.46263,0.30633,-0.17737,0.04133,0.04835,3.41826,0.31627,-0.22174,0.05127,0.04835,3.41826,0.31627,-0.22174,0.05127
N00004154,0.08402,1.82515,0.67054,-0.45485,0.09054,0.03739,3.46263,0.30633,-0.17737,0.04133,0.04835,3.41826,0.31627,-0.22174,0.05127,0.04835,3.41826,0.31627,-0.22174,0.05127
N00004155,0.08459,1.82195,0.67115,-0.45805,0.09115,0.03773,3.46075,0.3067,-0.17925,0.0417,0.04908,3.41454,0.31701,-0.22546,0.05201,0.04908,3.41454,0.31701,-0.22546,0.05201
N00004156,0.08515,1.81875,0.67177,-0.46125,0.09177,0.03808,3.45887,0.30706,-0.18113,0.04206,0.0498,3.41081,0.31776,-0.22919,0.05276,0.0498,3.41081,0.31776,-0.22919,0.05276
N00004157,0.08402,1.82515,0.67054,-0.45485,0.09054,0.03739,3.46263,0.30633,-0.17737,0.04133,0.04835,3.41826,0.31627,-0.22174,0.05127,0.04835,3.41826,0.31627,-0.22174,0.05127
N00004158,0.08459,1.82195,0.67115,-0.45805,0.09115,0.03773,3.46075,0.3067,-0.17925,0.0417,0.04908,3.41454,0.31701,-0.22546,0.05201,0.04908,3.41454,0.31701,-0.22546,0.05201
N00004159,0.08459,1.82195,0.67115,-0.45805,0.09115,0.03773,3.46075,0.3067,-0.17925,0.0417,0.04908,3.41454,0.31701,-0.22546,0.05201,0.04908,3.41454,0.31701,-0.22546,0.05201
N00004160,0.08459,1.82195,0.67115,-0.45805,0.09115,0.03773,3.46075,0.3067,-0.17925,0.0417,0.04908,3.41454,0.31701,-0.22546,0.05201,0.04908,3.41454,0.31701,-0.22546,0.05201
N00004161,0.08459,1.82195,0.67115,-0.45805,0.09115,0.03773,3.46075,0.3067,-0.17925,0.0417,0.04908,3.41454,0.31701,-0.22546,0.05201,0.04908,3.41454,0.31701,-0.22546,0.05201
N00004162,0.08459,1.82195,0.67115,-0.45805,0.09115,0.03773,3.46075,0.3067,-0.17925,0.0417,0.04908,3.41454,0.31701,-0.22546,0.05201,0.04908,3.41454,0.31701,-0.22546,0.05201
N00004163,0.08402,1.82515,0.67054,-0.45485,0.09054,0.03739,3.46263,0.30633,-0.17737,0.04133,0.04835,3.41826,0.31627,-0.22174,0.05127,0.04835,3.41826,0.31627,-0.22174,0.05127
N00004164,0.08402,1.82515,0.67054,-0.45485,0.09054,0.03739,3.46263,0.30633,-0.17737,0.04133,0.04835,3.41826,0.31627,-0.22174,0.05127,0.04835,3.41826,0.31627,-0.22174,0.05127
N00004165,0.08402,1.82515,0.67054,-0.45485,0.09054,0.03739,3.46263,0.30633,-0.17737,0.04133,0.04835,3.41826,0.31627,-0.22174,0.05127,0.04835,3.41826,0.31627,-0.22174,0.05127
N00004166,0.08402,1.82515,0.67054,-0.45485,0.09054,0.03739,3.46263,0.30633,-0.17737,0.04133,0.04835,3.41826,0.31627,-0.22174,0.05127,0.04835,3.41826,0.31627,-0.22174,0.05127
N00004167,0.08402,1.82515,0.67054,-0.45485,0.09054,0.03739,3.46263,0.30633,-0.17737,0.04133,0.04835,3.41826,0.31627,-0.22174,0.05127,0.04835,3.41826,0.31627,-0.22174,0.05127
N00004168,0.08402,1.82515,0.67054,-0.45485,0.09054,0.03739,3.46263,0.30633,-0.17737,0.04133,0.04835,3.41826,0.31627,-0.22174,0.05127,0.04835,3.41826,0.31627,-0.22174,0.05127
N00004169,0.08346,1.82835,0.66992,-0.45165,0.08992,0.03704,3.4645,0.30596,-0.1755,0.04096,0.04763,3.42198,0.31553,-0.21802,0.05053,0.04763,3.42198,0.31553,-0.21802,0.05053
N00004170,0.08289,1.83155,0.6693,-0.44845,0.0893,0.03669,3.46638,0.3056,-0.17362,0.0406,0.04691,3.4257,0.31479,-0.2143,0.04979,0.04691,3.4257,0.31479,-0.2143,0.04979
N00004171,0.08346,1.82835,0.66992,-0.45165,0.08992,0.03704,3.4645,0.30596,-0.1755,0.04096,0.04763,3.42198,0.31553,-0.21802,0.05053,0.04763,3.42198,0.31553,-0.21802,0.05053
N00004172,0.08289,1.83155,0.6693,-0.44845,0.0893,0.03669,3.46638,0.3056,-0.17362,0.0406,0.04691,3.4257,0.31479,-0.2143,0.04979,0.04691,3.4257,0.31479,-0.2143,0.04979
N00004173,0.08346,1.82835,0.66992,-0.45165,0.08992,0.03704,3.4645,0.30596,-0.1755,0.04096,0.04763,3.42198,0.31553,-0.21802,0.05053,0.04763,3.42198,0.31553,-0.21802,0.05053
N00004174,0.08402,1.82515,0.67054,-0.45485,0.09054,0.03739,3.46263,0.30633,-0.17737,0.04133,0.04835,3.41826,0.31627,-0.22174,0.05127,0.04835,3.41826,0.31627,-0.22174,0.05127
N00004175,0.08402,1.82515,0.67054,-0.45485,0.09054,0.03739,3.46263,0.30633,-0.17737,0.04133,0.04835,3.41826,0.31627,-0.22174,0.05127,0.04835,3.41826,0.31627,-0.22174,0.05127
N00004176,0.08459,1.82195,0.67115,-0.45805,0.09115,0.03773,3.46075,0.3067,-0.17925,0.0417,0.04908,3.41454,0.31701,-0.22546,0.05201,0.04908,3.41454,0.31701,-0.22546,0.05201
N00004177,0.08459,1.82195,0.67115,-0.45805,0.09115,0.03773,3.46075,0.3067,-0.17925,0.0417,0.04908,3.41454,0.31701,-0.22546,0.05201,0.04908,3.41454,0.31701,-0.22546,0.05201
N00004178,0.08402,1.82515,0.67054,-0.45485,0.09054,0.03739,3.46263,0.30633,-0.17737,0.04133,0.04835,3.41826,0.31627,-0.22174,0.05127,0.04835,3.41826,0.31627,-0.22174,0.05127
N00004179,0.08515,1.81875,0.67177,-0.46125,0.09177,0.03808,3.45887,0.30706,-0.18113,0.04206,0.0498,3.41081,0.31776,-0.22919,0.05276,0.0498,3.41081,0.31776,-0.22919,0.05276
N00004180,0.08515,1.81875,0.67177,-0.46125,0.09177,0.03808,3.45887,0.30706,-0.18113,0.04206,0.0498,3.41081,0.31776,-0.22919,0.05276,0.0498,3.41081,0.31776,-0.22919,0.05276
