from_postcode,nlvo_ivt_added_utility,nlvo_ivt_mean_mrs,nlvo_ivt_mrs_less_equal_2,nlvo_ivt_mrs_shift,nlvo_ivt_added_mrs_less_equal_2,lvo_ivt_added_utility,lvo_ivt_mean_mrs,lvo_ivt_mrs_less_equal_2,lvo_ivt_mrs_shift,lvo_ivt_added_mrs_less_equal_2,lvo_ivt_mt_added_utility,lvo_ivt_mt_mean_mrs,lvo_ivt_mt_mrs_less_equal_2,lvo_ivt_mt_mrs_shift,lvo_ivt_mt_added_mrs_less_equal_2,lvo_mt_added_utility,lvo_mt_mean_mrs,lvo_mt_mrs_less_equal_2,lvo_mt_mrs_shift,lvo_mt_added_mrs_less_equal_2
N00003819,0.08402,1.82515,0.67054,-0.45485,0.09054,0.03739,3.46263,0.30633,-0.17737,0.04133,0.07154,3.29867,0.34017,-0.34133,0.07517,0.07154,3.29867,0.34017,-0.34133,0.07517
N00003820,0.08515,1.81875,0.67177,-0.46125,0.09177,0.03808,3.45887,0.30706,-0.18113,0.04206,0.07302,3.291,0.34171,-0.349,0.07671,0.07302,3.291,0.34171,-0.349,0.07671
N00003821,0.08459,1.82195,0.67115,-0.45805,0.09115,0.03773,3.46075,0.3067,-0.17925,0.0417,0.07228,3.29484,0.34094,-0.34516,0.07594,0.07228,3.29484,0.34094,-0.34516,0.07594
N00003822,0.08402,1.82515,0.67054,-0.45485,0.09054,0.03739,3.46263,0.30633,-0.17737,0.04133,0.07154,3.29867,0.34017,-0.34133,0.07517,0.07154,3.29867,0.34017,-0.34133,0.07517
N00003823,0.09137,1.78341,0.67856,-0.49659,0.09856,0.04196,3.43789,0.31115,-0.20211,0.04615,0.08127,3.24819,0.35031,-0.39181,0.08531,0.08127,3.24819,0.35031,-0.39181,0.08531
N00003824,0.09089,1.78616,0.67803,-0.49384,0.09803,0.04166,3.43953,0.31083,-0.20047,0.04583,0.08063,3.25155,0.34964,-0.38845,0.08464,0.08063,3.25155,0.34964,-0.38845,0.08464
N00003825,0.08897,1.7971,0.67593,-0.4829,0.09593,0.04045,3.44606,0.30956,-0.19394,0.04456,0.07806,3.26486,0.34696,-0.37514,0.08196,0.07806,3.26486,0.34696,-0.37514,0.08196
N00003826,0.08849,1.79982,0.67541,-0.48018,0.09541,0.04015,3.44768,0.30924,-0.19232,0.04424,0.07743,3.26816,0.3463,-0.37184,0.0813,0.07743,3.26816,0.3463,-0.37184,0.0813
N00003827,0.09041,1.78891,0.6775,-0.49109,0.0975,0.04136,3.44117,0.31051,-0.19883,0.04551,0.07998,3.25489,0.34896,-0.38511,0.08396,0.07998,3.25489,0.34896,-0.38511,0.08396
N00003828,0.08346,1.82835,0.66992,-0.45165,0.08992,0.03704,3.4645,0.30596,-0.1755,0.04096,0.0708,3.3025,0.3394,-0.3375,0.0744,0.0708,3.3025,0.3394,-0.3375,0.0744
N00003829,0.08515,1.81875,0.67177,-0.46125,0.09177,0.03808,3.45887,0.30706,-0.18113,0.04206,0.07302,3.291,0.34171,-0.349,0.07671,0.07302,3.291,0.34171,-0.349,0.07671
N00003830,0.08289,1.83155,0.6693,-0.44845,0.0893,0.03669,3.46638,0.3056,-0.17362,0.0406,0.07006,3.30633,0.33863,-0.33367,0.07363,0.07006,3.30633,0.33863,-0.33367,0.07363
N00003831,0.08459,1.82195,0.67115,-0.45805,0.09115,0.03773,3.46075,0.3067,-0.17925,0.0417,0.07228,3.29484,0.34094,-0.34516,0.07594,0.07228,3.29484,0.34094,-0.34516,0.07594
N00003832,0.09041,1.78891,0.6775,-0.49109,0.0975,0.04136,3.44117,0.31051,-0.19883,0.04551,0.07998,3.25489,0.34896,-0.38511,0.08396,0.07998,3.25489,0.34896,-0.38511,0.08396
N00003833,0.08945,1.79438,0.67645,-0.48562,0.09645,0.04075,3.44444,0.30987,-0.19556,0.04487,0.0787,3.26155,0.34763,-0.37845,0.08263,0.0787,3.26155,0.34763,-0.37845,0.08263
N00003834,0.08346,1.82835,0.66992,-0.45165,0.08992,0.03704,3.4645,0.30596,-0.1755,0.04096,0.0708,3.3025,0.3394,-0.3375,0.0744,0.0708,3.3025,0.3394,-0.3375,0.0744
N00003835,0.08459,1.82195,0.67115,-0.45805,0.09115,0.03773,3.46075,0.3067,-0.17925,0.0417,0.07228,3.29484,0.34094,-0.34516,0.07594,0.07228,3.29484,0.34094,-0.34516,0.07594
N00003836,0.08402,1.82515,0.67054,-0.45485,0.09054,0.03739,3.46263,0.30633,-0.17737,0.04133,0.07154,3.29867,0.34017,-0.34133,0.07517,0.07154,3.29867,0.34017,-0.34133,0.07517
N00003837,0.08402,1.82515,0.67054,-0.45485,0.09054,0.03739,3.46263,0.30633,-0.17737,0.04133,0.07154,3.29867,0.34017,-0.34133,0.07517,0.07154,3.29867,0.34017,-0.34133,0.07517
N00003838,0.08459,1.82195,0.67115,-0.45805,0.09115,0.03773,3.46075,0.3067,-0.17925,0.0417,0.07228,3.29484,0.34094,-0.34516,0.07594,0.07228,3.29484,0.34094,-0.34516,0.07594
N00003839,0.08289,1.83155,0.6693,-0.44845,0.0893,0.03669,3.46638,0.3056,-0.17362,0.0406,0.07006,3.30633,0.33863,-0.33367,0.07363,0.07006,3.30633,0.33863,-0.33367,0.07363
N00003840,0.08233,1.83476,0.66869,-0.44524,0.08869,0.03634,3.46825,0.30523,-0.17175,0.04023,0.06932,3.31015,0.33787,-0.32985,0.07287,0.06932,3.31015,0.33787,-0.32985,0.07287
N00003841,0.08611,1.81333,0.67281,-0.46667,0.09281,0.03868,3.45567,0.30769,-0.18433,0.04269,0.07428,3.28448,0.34302,-0.35552,0.07802,0.07428,3.28448,0.34302,-0.35552,0.07802
N00003842,0.08564,1.81601,0.6723,-0.46399,0.0923,0.03838,3.45725,0.30738,-0.18275,0.04238,0.07366,3.28771,0.34237,-0.35229,0.07737,0.07366,3.28771,0.34237,-0.35229,0.07737
N00003843,0.08658,1.81064,0.67333,-0.46936,0.09333,0.03897,3.45408,0.308,-0.18592,0.043,0.07491,3.28124,0.34367,-0.35876,0.07867,0.07491,3.28124,0.34367,-0.35876,0.07867
N00003844,0.08611,1.81333,0.67281,-0.46667,0.09281,0.03868,3.45567,0.30769,-0.18433,0.04269,0.07428,3.28448,0.34302,-0.35552,0.07802,0.07428,3.28448,0.34302,-0.35552,0.07802
N00003845,0.08611,1.81333,0.67281,-0.46667,0.09281,0.03868,3.45567,0.30769,-0.18433,0.04269,0.07428,3.28448,0.34302,-0.35552,0.07802,0.07428,3.28448,0.34302,-0.35552,0.07802
N00003846,0.08658,1.81064,0.67333,-0.46936,0.09333,0.03897,3.45408,0.308,-0.18592,0.043,0.07491,3.28124,0.34367,-0.35876,0.07867,0.07491,3.28124,0.34367,-0.35876,0.07867
N00003847,0.08611,1.81333,0.67281,-0.46667,0.09281,0.03868,3.45567,0.30769,-0.18433,0.04269,0.07428,3.28448,0.34302,-0.35552,0.07802,0.07428,3.28448,0.34302,-0.35552,0.07802
N00003848,0.08658,1.81064,0.67333,-0.46936,0.09333,0.03897,3.45408,0.308,-0.18592,0.043,0.07491,3.28124,0.34367,-0.35876,0.07867,0.07491,3.28124,0.34367,-0.35876,0.07867
N00003849,0.08346,1.82835,0.66992,-0.45165,0.08992,0.03704,3.4645,0.30596,-0.1755,0.04096,0.0708,3.3025,0.3394,-0.3375,0.0744,0.0708,3.3025,0.3394,-0.3375,0.0744
N00003850,0.08515,1.81875,0.67177,-0.46125,0.09177,0.03808,3.45887,0.30706,-0.18113,0.04206,0.07302,3.291,0.34171,-0.349,0.07671,0.07302,3.291,0.34171,-0.349,0.07671
N00003851,0.08515,1.81875,0.67177,-0.46125,0.09177,0.03808,3.45887,0.30706,-0.18113,0.04206,0.07302,3.291,0.34171,-0.349,0.07671,0.07302,3.291,0.34171,-0.349,0.07671
N00003852,0.08564,1.81601,0.6723,-0.46399,0.0923,0.03838,3.45725,0.30738,-0.18275,0.04238,0.07366,3.28771,0.34237,-0.35229,0.07737,0.07366,3.28771,0.34237,-0.35229,0.07737
N00003853,0.08801,1.80253,0.67489,-0.47747,0.09489,0.03986,3.44929,0.30893,-0.19071,0.04393,0.07679,3.27145,0.34564,-0.36855,0.08064,0.07679,3.27145,0.34564,-0.36855,0.08064
N00003854,0.08658,1.81064,0.67333,-0.46936,0.09333,0.03897,3.45408,0.308,-0.18592,0.043,0.07491,3.28124,0.34367,-0.35876,0.07867,0.07491,3.28124,0.34367,-0.35876,0.07867
N00003855,0.08611,1.81333,0.67281,-0.46667,0.09281,0.03868,3.45567,0.30769,-0.18433,0.04269,0.07428,3.28448,0.34302,-0.35552,0.07802,0.07428,3.28448,0.34302,-0.35552,0.07802
N00003856,0.08564,1.81601,0.6723,-0.46399,0.0923,0.03838,3.45725,0.30738,-0.18275,0.04238,0.07366,3.28771,0.34237,-0.35229,0.07737,0.07366,3.28771,0.34237,-0.35229,0.07737
N00003857,0.09137,1.78341,0.67856,-0.49659,0.09856,0.04196,3.43789,0.31115,-0.20211,0.04615,0.08127,3.24819,0.35031,-0.39181,0.08531,0.08127,3.24819,0.35031,-0.39181,0.08531
N00003858,0.08897,1.7971,0.67593,-0.4829,0.09593,0.04045,3.44606,0.30956,-0.19394,0.04456,0.07806,3.26486,0.34696,-0.37514,0.08196,0.07806,3.26486,0.34696,-0.37514,0.08196
N00003859,0.09089,1.78616,0.67803,-0.49384,0.09803,0.04166,3.43953,0.31083,-0.20047,0.04583,0.08063,3.25155,0.34964,-0.38845,0.08464,0.08063,3.25155,0.34964,-0.38845,0.08464
N00003860,0.09041,1.78891,0.6775,-0.49109,0.0975,0.04136,3.44117,0.31051,-0.19883,0.04551,0.07998,3.25489,0.34896,-0.38511,0.08396,0.07998,3.25489,0.34896,-0.38511,0.08396
N00003861,0.09089,1.78616,0.67803,-0.49384,0.09803,0.04166,3.43953,0.31083,-0.20047,0.04583,0.08063,3.25155,0.34964,-0.38845,0.08464,0.08063,3.25155,0.34964,-0.38845,0.08464
N00003862,0.09137,1.78341,0.67856,-0.49659,0.09856,0.04196,3.43789,0.31115,-0.20211,0.04615,0.08127,3.24819,0.35031,-0.39181,0.08531,0.08127,3.24819,0.35031,-0.39181,0.08531
N00003863,0.09041,1.78891,0.6775,-0.49109,0.0975,0.04136,3.44117,0.31051,-0.19883,0.04551,0.07998,3.25489,0.34896,-0.38511,0.08396,0.07998,3.25489,0.34896,-0.38511,0.08396
N00003864,0.08993,1.79164,0.67698,-0.48836,0.09698,0.04105,3.44281,0.31019,-0.19719,0.04519,0.07934,3.25823,0.34829,-0.38177,0.08329,0.07934,3.25823,0.34829,-0.38177,0.08329
N00003865,0.08993,1.79164,0.67698,-0.48836,0.09698,0.04105,3.44281,0.31019,-0.19719,0.04519,0.07934,3.25823,0.34829,-0.38177,0.08329,0.07934,3.25823,0.34829,-0.38177,0.08329
N00003866,0.08993,1.79164,0.67698,-0.48836,0.09698,0.04105,3.44281,0.31019,-0.19719,0.04519,0.07934,3.25823,0.34829,-0.38177,0.08329,0.07934,3.25823,0.34829,-0.38177,0.08329
N00003867,0.08945,1.79438,0.67645,-0.48562,0.09645,0.04075,3.44444,0.30987,-0.19556,0.04487,0.0787,3.26155,0.34763,-0.37845,0.08263,0.0787,3.26155,0.34763,-0.37845,0.08263
N00003868,0.08945,1.79438,0.67645,-0.48562,0.09645,0.04075,3.44444,0.30987,-0.19556,0.04487,0.0787,3.26155,0.34763,-0.37845,0.08263,0.0787,3.26155,0.34763,-0.37845,0.08263
N00003869,0.09041,1.78891,0.6775,-0.49109,0.0975,0.04136,3.44117,0.31051,-0.19883,0.04551,0.07998,3.25489,0.34896,-0.38511,0.08396,0.07998,3.25489,0.34896,-0.38511,0.08396
N00003870,0.09041,1.78891,0.6775,-0.49109,0.0975,0.04136,3.44117,0.31051,-0.19883,0.04551,0.07998,3.25489,0.34896,-0.38511,0.08396,0.07998,3.25489,0.34896,-0.38511,0.08396
N00003871,0.08993,1.79164,0.67698,-0.48836,0.09698,0.04105,3.44281,0.31019,-0.19719,0.04519,0.07934,3.25823,0.34829,-0.38177,0.08329,0.07934,3.25823,0.34829,-0.38177,0.08329
N00003872,0.09041,1.78891,0.6775,-0.49109,0.0975,0.04136,3.44117,0.31051,-0.19883,0.04551,0.07998,3.25489,0.34896,-0.38511,0.08396,0.07998,3.25489,0.34896,-0.38511,0.08396
N00003873,0.09041,1.78891,0.6775,-0.49109,0.0975,0.04136,3.44117,0.31051,-0.19883,0.04551,0.07998,3.25489,0.34896,-0.38511,0.08396,0.07998,3.25489,0.34896,-0.38511,0.08396
N00003874,0.09041,1.78891,0.6775,-0.49109,0.0975,0.04136,3.44117,0.31051,-0.19883,0.04551,0.07998,3.25489,0.34896,-0.38511,0.08396,0.07998,3.25489,0.34896,-0.38511,0.08396
N00003875,0.08753,1.80524,0.67437,-0.47476,0.09437,0.03956,3.45089,0.30862,-0.18911,0.04362,0.07616,3.27472,0.34498,-0.36528,0.07998,0.07616,3.27472,0.34498,-0.36528,0.07998
N00003876,0.08849,1.79982,0.67541,-0.48018,0.09541,0.04015,3.44768,0.30924,-0.19232,0.04424,0.07743,3.26816,0.3463,-0.37184,0.0813,0.07743,3.26816,0.3463,-0.37184,0.0813
N00003877,0.09137,1.78341,0.67856,-0.49659,0.09856,0.04196,3.43789,0.31115,-0.20211,0.04615,0.08127,3.24819,0.35031,-0.39181,0.08531,0.08127,3.24819,0.35031,-0.39181,0.08531
N00003878,0.08897,1.7971,0.67593,-0.4829,0.09593,0.04045,3.44606,0.30956,-0.19394,0.04456,0.07806,3.26486,0.34696,-0.37514,0.08196,0.07806,3.26486,0.34696,-0.37514,0.08196
N00003879,0.09137,1.78341,0.67856,-0.49659,0.09856,0.04196,3.43789,0.31115,-0.20211,0.04615,0.08127,3.24819,0.35031,-0.39181,0.08531,0.08127,3.24819,0.35031,-0.39181,0.08531
N00003880,0.09234,1.77788,0.67962,-0.50212,0.09962,0.04258,3.43457,0.31179,-0.20543,0.04679,0.08257,3.24142,0.35167,-0.39858,0.08667,0.08257,3.24142,0.35167,-0.39858,0.08667
N00003881,0.08993,1.79164,0.67698,-0.48836,0.09698,0.04105,3.44281,0.31019,-0.19719,0.04519,0.07934,3.25823,0.34829,-0.38177,0.08329,0.07934,3.25823,0.34829,-0.38177,0.08329
N00003882,0.09041,1.78891,0.6775,-0.49109,0.0975,0.04136,3.44117,0.31051,-0.19883,0.04551,0.07998,3.25489,0.34896,-0.38511,0.08396,0.07998,3.25489,0.34896,-0.38511,0.08396
N00003883,0.09089,1.78616,0.67803,-0.49384,0.09803,0.04166,3.43953,0.31083,-0.20047,0.04583,0.08063,3.25155,0.34964,-0.38845,0.08464,0.08063,3.25155,0.34964,-0.38845,0.08464
N00003884,0.09137,1.78341,0.67856,-0.49659,0.09856,0.04196,3.43789,0.31115,-0.20211,0.04615,0.08127,3.24819,0.35031,-0.39181,0.08531,0.08127,3.24819,0.35031,-0.39181,0.08531
N00003885,0.09137,1.78341,0.67856,-0.49659,0.09856,0.04196,3.43789,0.31115,-0.20211,0.04615,0.08127,3.24819,0.35031,-0.39181,0.08531,0.08127,3.24819,0.35031,-0.39181,0.08531
N00003886,0.09137,1.78341,0.67856,-0.49659,0.09856,0.04196,3.43789,0.31115,-0.20211,0.04615,0.08127,3.24819,0.35031,-0.39181,0.08531,0.08127,3.24819,0.35031,-0.39181,0.08531
N00003887,0.10988,1.67704,0.69884,-0.60296,0.11884,0.05399,3.37244,0.32381,-0.26756,0.05881,0.10681,3.11474,0.37719,-0.52526,0.11219,0.10681,3.11474,0.37719,-0.52526,0.11219
N00003888,0.11103,1.6704,0.7001,-0.6096,0.1201,0.05476,3.36824,0.32462,-0.27176,0.05962,0.10844,3.10617,0.37892,-0.53383,0.11392,0.10844,3.10617,0.37892,-0.53383,0.11392
N00003889,0.10988,1.67704,0.69884,-0.60296,0.11884,0.05399,3.37244,0.32381,-0.26756,0.05881,0.10681,3.11474,0.37719,-0.52526,0.11219,0.10681,3.11474,0.37719,-0.52526,0.11219
N00003890,0.10988,1.67704,0.69884,-0.60296,0.11884,0.05399,3.37244,0.32381,-0.26756,0.05881,0.10681,3.11474,0.37719,-0.52526,0.11219,0.10681,3.11474,0.37719,-0.52526,0.11219
N00003891,0.10988,1.67704,0.69884,-0.60296,0.11884,0.05399,3.37244,0.32381,-0.26756,0.05881,0.10681,3.11474,0.37719,-0.52526,0.11219,0.10681,3.11474,0.37719,-0.52526,0.11219
N00003892,0.10988,1.67704,0.69884,-0.60296,0.11884,0.05399,3.37244,0.32381,-0.26756,0.05881,0.10681,3.11474,0.37719,-0.52526,0.11219,0.10681,3.11474,0.37719,-0.52526,0.11219
N00003893,0.10932,1.68031,0.69822,-0.59969,0.11822,0.05361,3.37451,0.32341,-0.26549,0.05841,0.10601,3.11894,0.37634,-0.52106,0.11134,0.10601,3.11894,0.37634,-0.52106,0.11134
N00003894,0.10988,1.67704,0.69884,-0.60296,0.11884,0.05399,3.37244,0.32381,-0.26756,0.05881,0.10681,3.11474,0.37719,-0.52526,0.11219,0.10681,3.11474,0.37719,-0.52526,0.11219
N00003895,0.10988,1.67704,0.69884,-0.60296,0.11884,0.05399,3.37244,0.32381,-0.26756,0.05881,0.10681,3.11474,0.37719,-0.52526,0.11219,0.10681,3.11474,0.37719,-0.52526,0.11219
N00003896,0.1122,1.66361,0.70138,-0.61639,0.12138,0.05555,3.36392,0.32545,-0.27608,0.06045,0.11011,3.09737,0.38069,-0.54263,0.11569,0.11011,3.09737,0.38069,-0.54263,0.11569
N00003897,0.1122,1.66361,0.70138,-0.61639,0.12138,0.05555,3.36392,0.32545,-0.27608,0.06045,0.11011,3.09737,0.38069,-0.54263,0.11569,0.11011,3.09737,0.38069,-0.54263,0.11569
N00003898,0.1122,1.66361,0.70138,-0.61639,0.12138,0.05555,3.36392,0.32545,-0.27608,0.06045,0.11011,3.09737,0.38069,-0.54263,0.11569,0.11011,3.09737,0.38069,-0.54263,0.11569
N00003899,0.1122,1.66361,0.70138,-0.61639,0.12138,0.05555,3.36392,0.32545,-0.27608,0.06045,0.11011,3.09737,0.38069,-0.54263,0.11569,0.11011,3.09737,0.38069,-0.54263,0.11569
N00003900,0.11161,1.66703,0.70073,-0.61297,0.12073,0.05515,3.3661,0.32503,-0.2739,0.06003,0.10927,3.1018,0.3798,-0.5382,0.1148,0.10927,3.1018,0.3798,-0.5382,0.1148
N00003901,0.1122,1.66361,0.70138,-0.61639,0.12138,0.05555,3.36392,0.32545,-0.27608,0.06045,0.11011,3.09737,0.38069,-0.54263,0.11569,0.11011,3.09737,0.38069,-0.54263,0.11569
N00003902,0.1122,1.66361,0.70138,-0.61639,0.12138,0.05555,3.36392,0.32545,-0.27608,0.06045,0.11011,3.09737,0.38069,-0.54263,0.11569,0.11011,3.09737,0.38069,-0.54263,0.11569
N00003903,0.11161,1.66703,0.70073,-0.61297,0.12073,0.05515,3.3661,0.32503,-0.2739,0.06003,0.10927,3.1018,0.3798,-0.5382,0.1148,0.10927,3.1018,0.3798,-0.5382,0.1148
N00003904,0.11161,1.66703,0.70073,-0.61297,0.12073,0.05515,3.3661,0.32503,-0.2739,0.06003,0.10927,3.1018,0.3798,-0.5382,0.1148,0.10927,3.1018,0.3798,-0.5382,0.1148
N00003905,0.1122,1.66361,0.70138,-0.61639,0.12138,0.05555,3.36392,0.32545,-0.27608,0.06045,0.11011,3.09737,0.38069,-0.54263,0.11569,0.11011,3.09737,0.38069,-0.54263,0.11569
N00003906,0.1122,1.66361,0.70138,-0.61639,0.12138,0.05555,3.36392,0.32545,-0.27608,0.06045,0.11011,3.09737,0.38069,-0.54263,0.11569,0.11011,3.09737,0.38069,-0.54263,0.11569
N00003907,0.1128,1.66014,0.70204,-0.61986,0.12204,0.05595,3.36171,0.32588,-0.27829,0.06088,0.11096,3.09287,0.3816,-0.54713,0.1166,0.11096,3.09287,0.3816,-0.54713,0.1166
N00003908,0.1122,1.66361,0.70138,-0.61639,0.12138,0.05555,3.36392,0.32545,-0.27608,0.06045,0.11011,3.09737,0.38069,-0.54263,0.11569,0.11011,3.09737,0.38069,-0.54263,0.11569
N00003909,0.1128,1.66014,0.70204,-0.61986,0.12204,0.05595,3.36171,0.32588,-0.27829,0.06088,0.11096,3.09287,0.3816,-0.54713,0.1166,0.11096,3.09287,0.3816,-0.54713,0.1166
N00003910,0.1122,1.66361,0.70138,-0.61639,0.12138,0.05555,3.36392,0.32545,-0.27608,0.06045,0.11011,3.09737,0.38069,-0.54263,0.11569,0.11011,3.09737,0.38069,-0.54263,0.11569
N00003911,0.1122,1.66361,0.70138,-0.61639,0.12138,0.05555,3.36392,0.32545,-0.27608,0.06045,0.11011,3.09737,0.38069,-0.54263,0.11569,0.11011,3.09737,0.38069,-0.54263,0.11569
N00003912,0.1122,1.66361,0.70138,-0.61639,0.12138,0.05555,3.36392,0.32545,-0.27608,0.06045,0.11011,3.09737,0.38069,-0.54263,0.11569,0.11011,3.09737,0.38069,-0.54263,0.11569
N00003913,0.1122,1.66361,0.70138,-0.61639,0.12138,0.05555,3.36392,0.32545,-0.27608,0.06045,0.11011,3.09737,0.38069,-0.54263,0.11569,0.11011,3.09737,0.38069,-0.54263,0.11569
N00003914,0.11161,1.66703,0.70073,-0.61297,0.12073,0.05515,3.3661,0.32503,-0.2739,0.06003,0.10927,3.1018,0.3798,-0.5382,0.1148,0.10927,3.1018,0.3798,-0.5382,0.1148
N00003915,0.11103,1.6704,0.7001,-0.6096,0.1201,0.05476,3.36824,0.32462,-0.27176,0.05962,0.10844,3.10617,0.37892,-0.53383,0.11392,0.10844,3.10617,0.37892,-0.53383,0.11392
N00003916,0.11161,1.66703,0.70073,-0.61297,0.12073,0.05515,3.3661,0.32503,-0.2739,0.06003,0.10927,3.1018,0.3798,-0.5382,0.1148,0.10927,3.1018,0.3798,-0.5382,0.1148
N00003917,0.11161,1.66703,0.70073,-0.61297,0.12073,0.05515,3.3661,0.32503,-0.2739,0.06003,0.10927,3.1018,0.3798,-0.5382,0.1148,0.10927,3.1018,0.3798,-0.5382,0.1148
N00003918,0.11161,1.66703,0.70073,-0.61297,0.12073,0.05515,3.3661,0.32503,-0.2739,0.06003,0.10927,3.1018,0.3798,-0.5382,0.1148,0.10927,3.1018,0.3798,-0.5382,0.1148
N00003919,0.1122,1.66361,0.70138,-0.61639,0.12138,0.05555,3.36392,0.32545,-0.27608,0.06045,0.11011,3.09737,0.38069,-0.54263,0.11569,0.11011,3.09737,0.38069,-0.54263,0.11569
N00003920,0.11161,1.66703,0.70073,-0.61297,0.12073,0.05515,3.3661,0.32503,-0.2739,0.06003,0.10927,3.1018,0.3798,-0.5382,0.1148,0.10927,3.1018,0.3798,-0.5382,0.1148
N00003921,0.11161,1.66703,0.70073,-0.61297,0.12073,0.05515,3.3661,0.32503,-0.2739,0.06003,0.10927,3.1018,0.3798,-0.5382,0.1148,0.10927,3.1018,0.3798,-0.5382,0.1148
N00003922,0.1122,1.66361,0.70138,-0.61639,0.12138,0.05555,3.36392,0.32545,-0.27608,0.06045,0.11011,3.09737,0.38069,-0.54263,0.11569,0.11011,3.09737,0.38069,-0.54263,0.11569
N00003923,0.1128,1.66014,0.70204,-0.61986,0.12204,0.05595,3.36171,0.32588,-0.27829,0.06088,0.11096,3.09287,0.3816,-0.54713,0.1166,0.11096,3.09287,0.3816,-0.54713,0.1166
N00003924,0.1128,1.66014,0.70204,-0.61986,0.12204,0.05595,3.36171,0.32588,-0.27829,0.06088,0.11096,3.09287,0.3816,-0.54713,0.1166,0.11096,3.09287,0.3816,-0.54713,0.1166
N00003925,0.1128,1.66014,0.70204,-0.61986,0.12204,0.05595,3.36171,0.32588,-0.27829,0.06088,0.11096,3.09287,0.3816,-0.54713,0.1166,0.11096,3.09287,0.3816,-0.54713,0.1166
N00003926,0.1128,1.66014,0.70204,-0.61986,0.12204,0.05595,3.36171,0.32588,-0.27829,0.06088,0.11096,3.09287,0.3816,-0.54713,0.1166,0.11096,3.09287,0.3816,-0.54713,0.1166
N00003927,0.1128,1.66014,0.70204,-0.61986,0.12204,0.05595,3.36171,0.32588,-0.27829,0.06088,0.11096,3.09287,0.3816,-0.54713,0.1166,0.11096,3.09287,0.3816,-0.54713,0.1166
N00003928,0.1122,1.66361,0.70138,-0.61639,0.12138,0.05555,3.36392,0.32545,-0.27608,0.06045,0.11011,3.09737,0.38069,-0.54263,0.11569,0.11011,3.09737,0.38069,-0.54263,0.11569
N00003929,0.1122,1.66361,0.70138,-0.61639,0.12138,0.05555,3.36392,0.32545,-0.27608,0.06045,0.11011,3.09737,0.38069,-0.54263,0.11569,0.11011,3.09737,0.38069,-0.54263,0.11569
N00003930,0.1128,1.66014,0.70204,-0.61986,0.12204,0.05595,3.36171,0.32588,-0.27829,0.06088,0.11096,3.09287,0.3816,-0.54713,0.1166,0.11096,3.09287,0.3816,-0.54713,0.1166
N00003931,0.1122,1.66361,0.70138,-0.61639,0.12138,0.05555,3.36392,0.32545,-0.27608,0.06045,0.11011,3.09737,0.38069,-0.54263,0.11569,0.11011,3.09737,0.38069,-0.54263,0.11569
N00003932,0.11161,1.66703,0.70073,-0.61297,0.12073,0.05515,3.3661,0.32503,-0.2739,0.06003,0.10927,3.1018,0.3798,-0.5382,0.1148,0.10927,3.1018,0.3798,-0.5382,0.1148
N00003933,0.11045,1.67374,0.69946,-0.60626,0.11946,0.05437,3.37036,0.32421,-0.26964,0.05921,0.10762,3.11048,0.37805,-0.52952,0.11305,0.10762,3.11048,0.37805,-0.52952,0.11305
N00003934,0.10988,1.67704,0.69884,-0.60296,0.11884,0.05399,3.37244,0.32381,-0.26756,0.05881,0.10681,3.11474,0.37719,-0.52526,0.11219,0.10681,3.11474,0.37719,-0.52526,0.11219
N00003935,0.11103,1.6704,0.7001,-0.6096,0.1201,0.05476,3.36824,0.32462,-0.27176,0.05962,0.10844,3.10617,0.37892,-0.53383,0.11392,0.10844,3.10617,0.37892,-0.53383,0.11392
N00003936,0.11103,1.6704,0.7001,-0.6096,0.1201,0.05476,3.36824,0.32462,-0.27176,0.05962,0.10844,3.10617,0.37892,-0.53383,0.11392,0.10844,3.10617,0.37892,-0.53383,0.11392
N00003937,0.10766,1.68994,0.69639,-0.59006,0.11639,0.0525,3.38057,0.32225,-0.25943,0.05725,0.10365,3.1313,0.37385,-0.5087,0.10885,0.10365,3.1313,0.37385,-0.5087,0.10885
N00003938,0.11161,1.66703,0.70073,-0.61297,0.12073,0.05515,3.3661,0.32503,-0.2739,0.06003,0.10927,3.1018,0.3798,-0.5382,0.1148,0.10927,3.1018,0.3798,-0.5382,0.1148
N00003939,0.11103,1.6704,0.7001,-0.6096,0.1201,0.05476,3.36824,0.32462,-0.27176,0.05962,0.10844,3.10617,0.37892,-0.53383,0.11392,0.10844,3.10617,0.37892,-0.53383,0.11392
N00003940,0.1134,1.65662,0.7027,-0.62338,0.1227,0.05636,3.35946,0.32631,-0.28054,0.06131,0.11183,3.08828,0.38252,-0.55172,0.11752,0.11183,3.08828,0.38252,-0.55172,0.11752
N00003941,0.1128,1.66014,0.70204,-0.61986,0.12204,0.05595,3.36171,0.32588,-0.27829,0.06088,0.11096,3.09287,0.3816,-0.54713,0.1166,0.11096,3.09287,0.3816,-0.54713,0.1166
N00003942,0.1134,1.65662,0.7027,-0.62338,0.1227,0.05636,3.35946,0.32631,-0.28054,0.06131,0.11183,3.08828,0.38252,-0.55172,0.11752,0.11183,3.08828,0.38252,-0.55172,0.11752
N00003943,0.1128,1.66014,0.70204,-0.61986,0.12204,0.05595,3.36171,0.32588,-0.27829,0.06088,0.11096,3.09287,0.3816,-0.54713,0.1166,0.11096,3.09287,0.3816,-0.54713,0.1166
